id,Umsatz
1312213,120.97859354729
1312214,63.5616525987563
1312215,191.007159526764
1312216,98.5535495363417
1312221,41.7300439888931
1312222,463.81219748514
1312223,145.07834868862
1312224,138.655812124506
1312225,236.081350951816
1312226,74.7138069947243
1312231,183.608991270752
1312232,430.94267042062
1312233,129.105729760414
1312234,60.8076590130824
1312235,221.057091994517
1312236,109.827662725605
1312241,220.330670230618
1312242,531.778119659333
1312243,131.060157748043
1312244,
1312245,251.566250844717
1312246,61.36878208577
1312251,
1312252,
1312253,
1312254,
1312255,
1312256,
1312261,
1312262,
1312263,
1312264,
1312265,
1312266,
1312271,152.367434643543
1312272,433.889713549154
1312273,155.11961993256
1312274,
1312275,270.571377693833
1312276,34.5569447026584
1312281,
1312282,
1312283,
1312284,
1312285,
1312286,
1312291,131.267289010755
1312292,510.015069971101
1312293,186.144873761997
1312294,175.489183127665
1312295,292.517266268393
1312296,30.1718294542218
1312301,126.58984459848
1312302,494.782420691912
1312303,187.939016759106
1312304,
1312305,454.376684162368
1312306,40.86384615436
1312311,211.390838466052
1312312,586.131309693688
1312313,192.198716551642
1312314,
1312315,1625.69060128682
1312316,
1401011,
1401012,
1401013,
1401014,
1401015,
1401016,
1401021,153.166492227541
1401022,449.418219323415
1401023,142.307970667817
1401024,71.7295837755931
1401025,257.525894400416
1401026,35.620197470415
1401031,109.484763536521
1401032,405.814478197605
1401033,99.6058148024772
1401034,111.358444084666
1401035,227.91315882647
1401036,
1401041,116.250540066432
1401042,408.762961257816
1401043,176.104155461342
1401044,104.673188597976
1401045,262.179156885669
1401046,
1401051,67.7899909491401
1401052,529.982266493949
1401053,178.657856307418
1401054,124.764364378822
1401055,242.820622344855
1401056,
1401061,146.911067784297
1401062,299.874480982131
1401063,96.4413422236739
1401064,104.294206603332
1401065,247.848021036211
1401066,
1401071,147.5457609484
1401072,296.549615645128
1401073,112.998810300322
1401074,79.4168862163993
1401075,211.332603686944
1401076,
1401081,99.9068767897401
1401082,258.406939246541
1401083,110.955888544422
1401084,82.3370153760945
1401085,225.800497171104
1401086,
1401091,113.541525918277
1401092,260.439674899334
1401093,83.9980788562239
1401094,80.2711861838417
1401095,243.430253024245
1401096,
1401101,119.05554059635
1401102,286.482721735479
1401103,95.5815560630447
1401104,63.2504812118984
1401105,218.497124848402
1401106,
1401111,127.95986526115
1401112,384.22983618022
1401113,135.297629284998
1401114,57.1201137737824
1401115,255.193769001422
1401116,
1401121,83.4017498521773
1401122,582.354079603658
1401123,219.451253434072
1401124,187.466582265489
1401125,268.081222848751
1401126,
1401131,103.994034974792
1401132,251.321752602056
1401133,91.9494027091745
1401134,49.8996215621949
1401135,244.284690811498
1401136,
1401141,166.347532764571
1401142,305.619039555862
1401143,122.777586804221
1401144,83.7591557253582
1401145,258.018070899922
1401146,
1401151,139.042567223334
1401152,266.688234496087
1401153,87.3664607700347
1401154,78.6490722353439
1401155,258.99138827716
1401156,
1401161,117.779119691395
1401162,280.275781868982
1401163,96.8634711145641
1401164,57.5214212168637
1401165,217.577430276885
1401166,
1401171,94.7938386484339
1401172,257.771904141454
1401173,104.953877469258
1401174,61.4660377155236
1401175,228.685872660367
1401176,
1401181,102.633649837911
1401182,357.4107536578
1401183,120.949485978232
1401184,66.7096858590463
1401185,296.458168922809
1401186,
1401191,53.0014671833047
1401192,519.732257703175
1401193,201.951819155127
1401194,161.394205203827
1401195,284.622738586554
1401196,
1401201,99.6819363621683
1401202,273.490861004483
1401203,113.234752934943
1401204,66.1656875195136
1401205,207.228759924773
1401206,
1401211,116.784600007305
1401212,259.272175875601
1401213,77.5553536704606
1401214,98.212098799943
1401215,211.786064330115
1401216,
1401221,102.344424741026
1401222,241.123430544226
1401223,92.2641863752576
1401224,82.1429701099207
1401225,235.346514222246
1401226,
1401231,105.740276056438
1401232,263.978251498374
1401233,81.1028349597974
1401234,66.0486669031107
1401235,265.989245866942
1401236,
1401241,143.164448746188
1401242,261.219962431997
1401243,107.52760671402
1401244,72.3865767161981
1401245,254.008786140808
1401246,
1401251,129.09233380561
1401252,351.252465656399
1401253,126.527150265602
1401254,84.5110962290284
1401255,317.298683061094
1401256,
1401261,65.4883238458282
1401262,483.659434750003
1401263,180.142333235844
1401264,201.191517525166
1401265,336.227703734553
1401266,
1401271,177.797639286942
1401272,228.4378109063
1401273,75.4459859682384
1401274,66.2599633585981
1401275,223.188610002863
1401276,
1401281,63.9844736113181
1401282,297.344059006804
1401283,75.4229619299912
1401284,74.0575405609287
1401285,235.951227153213
1401286,
1401291,75.1156293987916
1401292,230.305934307389
1401293,68.1785483682205
1401294,76.2200829273755
1401295,217.495225875601
1401296,
1401301,140.794194214435
1401302,268.187299324192
1401303,79.5836968191726
1401304,72.9890223085887
1401305,264.256585339608
1401306,
1401311,133.303478983532
1401312,286.654898966864
1401313,100.011817875289
1401314,64.6906831302521
1401315,269.494364878668
1401316,
1402011,101.932146850505
1402012,363.477743653721
1402013,114.429951891346
1402014,105.676725668115
1402015,290.121392280101
1402016,
1402021,76.7574943519772
1402022,556.341089710331
1402023,227.15592477005
1402024,237.893596916681
1402025,411.693460013424
1402026,
1402031,154.323103655617
1402032,348.771730579887
1402033,90.3029340308988
1402034,152.956273429037
1402035,270.607601202372
1402036,
1402041,130.284962020954
1402042,260.453691923776
1402043,101.092269728102
1402044,112.894063883488
1402045,255.009175595281
1402046,
1402051,128.512982776585
1402052,303.821114890027
1402053,100.257337241581
1402054,135.061148458054
1402055,274.355368402748
1402056,
1402061,93.2145715747619
1402062,281.271370841592
1402063,91.6727617273963
1402064,140.050350415932
1402065,258.917425529588
1402066,
1402071,99.7607356052368
1402072,277.116052767499
1402073,76.9602993993158
1402074,118.729800726482
1402075,236.760781785701
1402076,
1402081,120.862739831777
1402082,444.88120408508
1402083,149.955802485993
1402084,152.794657636639
1402085,305.058089685015
1402086,
1402091,57.0074894928223
1402092,569.839111992589
1402093,160.76179807863
1402094,365.729264338809
1402095,363.120781551495
1402096,
1402101,154.183743327497
1402102,289.527230880774
1402103,109.588423918544
1402104,99.6175131980021
1402105,249.77351530581
1402106,
1402111,93.60500318626259
1402112,316.588828519672
1402113,73.9886604663427
1402114,152.370461421554
1402115,236.7220733882
1402116,
1402121,165.738384661521
1402122,304.004411606266
1402123,66.7127828373738
1402124,77.6867709724671
1402125,264.817044704002
1402126,
1402131,112.481302733138
1402132,299.888751175176
1402133,93.0362856795219
1402134,185.345507160016
1402135,288.026236118619
1402136,
1402141,127.922310495651
1402142,313.418025928576
1402143,94.3020113828986
1402144,174.557054369197
1402145,321.401903496864
1402146,
1402151,169.517528839106
1402152,474.035638350371
1402153,130.363632393015
1402154,198.394939954409
1402155,316.121966093225
1402156,
1402161,66.1488570531461
1402162,642.255713146016
1402163,177.142498376336
1402164,286.001635626433
1402165,397.890970167717
1402166,
1402171,139.563931976797
1402172,329.690366180098
1402173,102.644597942537
1402174,126.598201633374
1402175,259.552787900081
1402176,
1402181,101.128808084497
1402182,275.501866816375
1402183,100.927275343868
1402184,115.553470501728
1402185,285.696716626729
1402186,
1402191,139.712963296062
1402192,317.300543446827
1402193,70.6249007434564
1402194,85.6674251344062
1402195,244.745193995473
1402196,
1402201,115.493305434483
1402202,332.24034886181
1402203,122.10498999886
1402204,135.821239683404
1402205,254.693822568293
1402206,
1402211,195.749507104036
1402212,304.683845985775
1402213,108.854131975822
1402214,128.229656396637
1402215,333.413645056526
1402216,
1402221,138.333592943018
1402222,501.288627565406
1402223,138.609213789689
1402224,135.439401637301
1402225,283.857426834567
1402226,
1402231,79.4422222430818
1402232,711.608645093162
1402233,193.554471815095
1402234,430.500089196343
1402235,394.240086291001
1402236,
1402241,152.556733984074
1402242,278.245512066627
1402243,108.430124488258
1402244,57.8485386075181
1402245,259.072372304433
1402246,
1402251,115.741936459404
1402252,261.518665118435
1402253,108.939498064625
1402254,84.348923725007
1402255,255.218562114268
1402256,
1402261,95.0173566075507
1402262,311.376704215006
1402263,128.531264986325
1402264,89.3583951531774
1402265,246.406277305466
1402266,
1402271,142.599019478366
1402272,300.168385368184
1402273,124.046174688955
1402274,90.8121601379897
1402275,258.629543719353
1402276,
1402281,121.868073185287
1402282,304.253089953571
1402283,126.336309548451
1402284,69.1088225459759
1402285,277.702428848911
1402286,
1403011,140.96854447309
1403012,463.931706683171
1403013,198.690224507104
1403014,109.019649999515
1403015,356.078419246933
1403016,
1403021,78.304687930775
1403022,613.772072740439
1403023,216.454079253849
1403024,107.77449609988
1403025,321.485150071242
1403026,
1403031,123.816845981151
1403032,340.843721805049
1403033,135.701798900913
1403034,95.1732754360082
1403035,292.727936923252
1403036,
1403041,110.664379295042
1403042,322.507407389951
1403043,121.592712107845
1403044,66.7496305599525
1403045,249.829686460274
1403046,
1403051,104.010771805795
1403052,272.380162040079
1403053,118.308239334894
1403054,105.773446388565
1403055,252.444455457162
1403056,
1403061,119.64957040592
1403062,296.782446572738
1403063,110.011978248391
1403064,93.897140786047
1403065,251.572908933497
1403066,
1403071,115.297355656246
1403072,293.295574945633
1403073,120.373696996274
1403074,87.1135437231353
1403075,211.366012107748
1403076,
1403081,116.679903321343
1403082,478.500223651153
1403083,188.514875432772
1403084,123.725264018424
1403085,265.958911689045
1403086,
1403091,92.618539664325
1403092,620.71339369779
1403093,200.515094351829
1403094,178.017374804103
1403095,354.983557989906
1403096,
1403101,150.516891177572
1403102,317.378702108067
1403103,112.794099599255
1403104,77.0050691066935
1403105,194.366328186192
1403106,
1403111,151.221168841794
1403112,264.37746726286
1403113,118.436643402473
1403114,96.0114193579654
1403115,257.869223064409
1403116,
1403121,91.0474158512995
1403122,275.552175296613
1403123,116.929079432661
1403124,87.5819491860972
1403125,271.282405295851
1403126,
1403131,141.400369720196
1403132,322.865434589691
1403133,112.905736442376
1403134,86.3042676126607
1403135,231.683186905879
1403136,
1403141,123.912083680615
1403142,309.267472114849
1403143,124.458118600583
1403144,83.095661478459
1403145,250.29296439151
1403146,
1403151,137.683942432828
1403152,426.528946577857
1403153,193.490537174953
1403154,101.236649263482
1403155,280.923615726204
1403156,
1403161,67.1675793738149
1403162,427.380944455632
1403163,111.822263295225
1403164,135.208641454406
1403165,214.983984608509
1403166,
1403171,141.547905542998
1403172,283.82852752228
1403173,124.597166174611
1403174,60.8538978246202
1403175,219.697175244681
1403176,
1403181,88.2250444509535
1403182,286.018793506259
1403183,101.817031593089
1403184,74.6021348426954
1403185,270.977176630639
1403186,
1403191,99.6845823880711
1403192,287.60155477635
1403193,123.100077090268
1403194,62.5925254079212
1403195,209.154606236614
1403196,
1403201,128.138232106811
1403202,297.335857719945
1403203,134.121055636733
1403204,87.401519892581
1403205,277.253330900992
1403206,
1403211,104.8547456835
1403212,316.080628373637
1403213,116.384010751598
1403214,76.876909493407
1403215,239.804246611309
1403216,
1403221,130.851901605861
1403222,497.958416841062
1403223,219.403158616365
1403224,75.7095901700985
1403225,299.753027543412
1403226,
1403231,71.128447822127
1403232,492.856825031606
1403233,161.390262011678
1403234,122.218061087289
1403235,247.35726790541
1403236,
1403241,174.642338237835
1403242,326.267041619462
1403243,136.254540386182
1403244,63.1258826839349
1403245,242.701095068185
1403246,
1403251,130.828394911681
1403252,327.070593673512
1403253,101.627143801847
1403254,61.7796782841541
1403255,242.582823119935
1403256,
1403261,164.073709880608
1403262,316.014621957881
1403263,102.514588286972
1403264,85.5428445981278
1403265,274.499442130787
1403266,
1403271,217.595707302914
1403272,384.826956477695
1403273,106.499230569624
1403274,86.7553324054727
1403275,270.972684277455
1403276,
1403281,210.364589078685
1403282,373.193892353262
1403283,132.839281058574
1403284,63.7182248755607
1403285,333.141969255609
1403286,
1403291,201.442576014825
1403292,600.636330304354
1403293,197.333675027563
1403294,78.2472154179189
1403295,422.293448127181
1403296,
1403301,77.0718729480323
1403302,541.041022021925
1403303,158.401753894457
1403304,114.215169292857
1403305,322.450782225319
1403306,
1403311,165.782083579859
1403312,340.519359885231
1403313,122.158056434949
1403314,79.3606414264492
1403315,284.916561193775
1403316,
1404011,143.934571968464
1404012,344.347041678838
1404013,136.757939715278
1404014,95.6643816088289
1404015,211.213532805788
1404016,
1404021,145.793768476637
1404022,357.401889148184
1404023,122.274399264469
1404024,61.0392736386212
1404025,251.722288103618
1404026,
1404031,199.334213779063
1404032,338.691456861455
1404033,134.055860641411
1404034,59.6091517158522
1404035,272.475241001337
1404036,
1404041,149.094869799179
1404042,348.498254975841
1404043,115.557770684235
1404044,86.3516555627854
1404045,319.888737791246
1404046,
1404051,166.366651532902
1404052,524.065479089145
1404053,192.693454800978
1404054,77.0706831333719
1404055,322.471971495165
1404056,
1404061,79.4656989548114
1404062,577.282474747519
1404063,179.59924292824
1404064,145.543499552535
1404065,359.285503303671
1404066,
1404071,175.863088463562
1404072,357.629946491513
1404073,177.997097273513
1404074,67.168817927136
1404075,310.063462856119
1404076,
1404081,104.711261779938
1404082,353.523529645886
1404083,147.639998607765
1404084,89.2544999884012
1404085,290.183609710366
1404086,
1404091,168.945582350845
1404092,366.100231824073
1404093,162.758801105285
1404094,96.4118611109018
1404095,271.099007471483
1404096,
1404101,153.689913112803
1404102,362.307296259006
1404103,139.443674153022
1404104,72.2396331836692
1404105,296.272579857626
1404106,
1404111,150.197974521935
1404112,375.837949456716
1404113,141.685913469588
1404114,58.9219511045009
1404115,277.160414027556
1404116,
1404121,230.41912840806
1404122,574.526430697981
1404123,241.849822382462
1404124,54.5280148344852
1404125,450.699337056635
1404126,
1404131,106.9717520005
1404132,631.475800914064
1404133,198.033088214577
1404134,138.42569385051
1404135,381.800588193029
1404136,
1404141,126.41212420811
1404142,407.696472609752
1404143,156.105982266937
1404144,55.4508724176006
1404145,279.326942781212
1404146,
1404151,109.472548649702
1404152,460.801074530961
1404153,190.120642033098
1404154,85.7052852416814
1404155,335.143030954254
1404156,
1404161,110.647041867212
1404162,439.876371928798
1404163,198.969950489909
1404164,80.9877329185756
1404165,297.536491311772
1404166,
1404171,259.250121969818
1404172,562.281813457354
1404173,214.383480919186
1404174,81.8180814450846
1404175,427.107033298615
1404176,
1404181,
1404182,
1404183,
1404184,
1404185,
1404186,
1404191,290.428956680919
1404192,701.506792782752
1404193,273.491937842767
1404194,
1404195,424.763063011418
1404196,
1404201,57.7509189177541
1404202,670.020496886695
1404203,274.182299457511
1404204,189.548617602604
1404205,378.764958797144
1404206,
1404211,109.431179378053
1404212,683.784882752709
1404213,298.187238978591
1404214,89.0074737430748
1404215,243.108241978467
1404216,
1404221,169.196248011103
1404222,460.8751181337
1404223,182.98384854032
1404224,
1404225,238.30390072268
1404226,
1404231,162.980101956576
1404232,465.58877492787
1404233,183.539691874899
1404234,67.1712850654668
1404235,239.066295265338
1404236,
1404241,155.338780558714
1404242,417.193979627359
1404243,167.084247067964
1404244,61.1765774384312
1404245,277.90742095382
1404246,
1404251,103.620395874603
1404252,456.429396514049
1404253,166.559313065076
1404254,53.1570826268308
1404255,289.368785455912
1404256,
1404261,143.988134045973
1404262,586.998427577162
1404263,199.626205406704
1404264,72.1185398547604
1404265,302.862050051497
1404266,
1404271,67.5791269771508
1404272,584.577549685164
1404273,195.501610348286
1404274,112.495745498543
1404275,249.301047517779
1404276,
1404281,142.899118015523
1404282,406.097160006948
1404283,134.855002124095
1404284,77.3638484419459
1404285,204.961291079966
1404286,
1404291,145.382373304754
1404292,426.634045431234
1404293,152.025502640473
1404294,65.3847746871142
1404295,287.361243256404
1404296,
1404301,168.447583367336
1404302,440.782783930678
1404303,154.434645162314
1404304,51.0562893306812
1404305,324.692536719349
1404306,
1405011,
1405012,
1405013,
1405014,
1405015,
1405016,
1405021,194.877300541007
1405022,506.773609930646
1405023,183.845898367796
1405024,77.6145056918161
1405025,345.188442766659
1405026,
1405031,
1405032,
1405033,
1405034,
1405035,
1405036,
1405041,
1405042,
1405043,
1405044,
1405045,
1405046,
1405051,344.712427419033
1405052,1203.43112985675
1405053,565.941679350249
1405054,293.109398326081
1405055,749.218709204354
1405056,
1405061,117.634364611904
1405062,350.107434330692
1405063,113.629663759254
1405064,87.8622507140459
1405065,265.023592604083
1405066,
1405071,90.0459392081919
1405072,315.890695137174
1405073,91.0872706951132
1405074,92.4936971920041
1405075,206.372294382589
1405076,
1405081,149.299133313087
1405082,366.1450783331
1405083,123.776673695357
1405084,82.1783266012903
1405085,266.240037647833
1405086,
1405091,93.4116822522153
1405092,324.860077549193
1405093,145.894157572286
1405094,66.0161743425402
1405095,275.258837409267
1405096,
1405101,123.724674602317
1405102,478.617066120892
1405103,166.329341490019
1405104,104.094163257842
1405105,335.938747106641
1405106,
1405111,61.0065824620734
1405112,460.682512294828
1405113,160.191203395938
1405114,147.881905447336
1405115,361.969960059764
1405116,
1405121,117.63724487723
1405122,328.92733265268
1405123,123.83551731917
1405124,67.4955434507817
1405125,228.702480093214
1405126,
1405131,140.036281903001
1405132,297.999814467772
1405133,118.976012937567
1405134,101.214069608519
1405135,284.656364394564
1405136,
1405141,107.299783874075
1405142,314.953597620915
1405143,127.483930182396
1405144,41.4123064196756
1405145,264.50249229848
1405146,
1405151,123.833393024816
1405152,352.418195482769
1405153,124.638931817625
1405154,63.5101290538195
1405155,264.770092066181
1405156,
1405161,182.247331664509
1405162,422.284930999887
1405163,161.947276175832
1405164,85.4807679768228
1405165,373.755034015357
1405166,
1405171,128.405482365147
1405172,507.850100762978
1405173,225.148891508595
1405174,50.3660101081308
1405175,423.072504158874
1405176,
1405181,94.9265718873585
1405182,598.067011591372
1405183,209.615126303356
1405184,149.244078377209
1405185,381.742838590355
1405186,
1405191,108.184039506908
1405192,385.830427464834
1405193,132.991806725831
1405194,83.9681823631343
1405195,229.433619956226
1405196,
1405201,112.779561925048
1405202,345.526173706413
1405203,142.282852833497
1405204,94.5737640355796
1405205,263.727611478052
1405206,
1405211,123.754439846218
1405212,356.727230834875
1405213,134.107923627317
1405214,48.2108285393945
1405215,227.256778174006
1405216,
1405221,116.368035292474
1405222,402.543178395128
1405223,105.985885216141
1405224,77.5543202377256
1405225,222.80717555258
1405226,
1405231,129.753386763715
1405232,410.166785875368
1405233,157.533819763355
1405234,50.8008994806073
1405235,284.81760171622
1405236,
1405241,117.223121200496
1405242,524.51228527573
1405243,196.118993968548
1405244,66.4306117273805
1405245,320.532138289062
1405246,
1405251,85.7502216285052
1405252,597.047216641851
1405253,216.640710498117
1405254,114.943972960342
1405255,288.498669954929
1405256,
1405261,117.265384467109
1405262,387.78920418638
1405263,138.556265702698
1405264,91.0457110069583
1405265,234.830421163947
1405266,
1405271,114.85034360851
1405272,424.223657962549
1405273,142.345521877251
1405274,84.6280561362088
1405275,280.087441868984
1405276,
1405281,190.55318445032
1405282,440.753384253967
1405283,196.534929868791
1405284,
1405285,317.665635686158
1405286,
1405291,85.879848415963
1405292,670.064174060842
1405293,254.295074075867
1405294,152.709702945456
1405295,429.25644892951
1405296,
1405301,187.239006431102
1405302,543.734282137968
1405303,264.036588750834
1405304,57.2454061447027
1405305,388.318379103362
1405306,
1405311,171.347524831197
1405312,616.245915538845
1405313,292.141593675945
1405314,68.1643312002004
1405315,382.044405388045
1405316,
1406011,93.4027092149433
1406012,676.063588454464
1406013,238.147667385848
1406014,129.4189036507
1406015,276.89033677768
1406016,
1406021,199.723160641356
1406022,441.052664780553
1406023,142.068446650007
1406024,65.7363488821332
1406025,292.066998952139
1406026,
1406031,142.538025704362
1406032,416.946808829077
1406033,161.471394704895
1406034,62.3903661114696
1406035,245.212148404522
1406036,
1406041,137.397470737802
1406042,415.711170989076
1406043,140.565721107956
1406044,53.2308769671162
1406045,268.264130359081
1406046,
1406051,194.604241155943
1406052,390.575773242664
1406053,151.313296014942
1406054,76.2135588168066
1406055,309.653125934012
1406056,
1406061,181.64230467912
1406062,428.95344334705
1406063,169.4728348911
1406064,
1406065,281.228067681119
1406066,
1406071,199.282826637538
1406072,753.443538177679
1406073,294.192956500557
1406074,79.7188444198125
1406075,442.520092981899
1406076,
1406081,116.13410257794
1406082,681.186640749589
1406083,280.533351180996
1406084,104.453562324412
1406085,386.974806899709
1406086,
1406091,110.83826883308
1406092,808.126780736088
1406093,304.46367931484
1406094,143.977898792685
1406095,438.305240388751
1406096,
1406101,183.918754774297
1406102,481.25061409398
1406103,171.161365845674
1406104,70.2099274704429
1406105,255.648794014527
1406106,
1406111,149.446544671322
1406112,400.748048990214
1406113,178.135623154436
1406114,83.6581389182717
1406115,294.969897021174
1406116,
1406121,139.828728810289
1406122,430.923755250979
1406123,169.739600653923
1406124,37.4555594997625
1406125,282.892238886454
1406126,
1406131,181.076990157327
1406132,469.760139519046
1406133,193.49931955084
1406134,75.4496723357508
1406135,340.63697845764
1406136,
1406141,198.692957520375
1406142,564.16430206382
1406143,226.966709069792
1406144,63.8372762263068
1406145,298.452306538051
1406146,
1406151,54.0249702204705
1406152,625.464619964173
1406153,241.106204197457
1406154,113.198169900375
1406155,351.284208007361
1406156,
1406161,162.607017592405
1406162,433.505937817699
1406163,172.158776127598
1406164,81.5364761006443
1406165,265.423252443088
1406166,
1406171,124.562218396083
1406172,419.651602758868
1406173,157.995568575297
1406174,57.1245129570396
1406175,262.931978223786
1406176,
1406181,137.865777862035
1406182,432.574331239166
1406183,153.068714255789
1406184,58.7589360079372
1406185,370.557182073761
1406186,
1406191,129.894799169399
1406192,429.955728270914
1406193,142.515967193978
1406194,88.1859744107587
1406195,360.857109541687
1406196,
1406201,175.728748384125
1406202,554.710447078857
1406203,196.162148829113
1406204,53.1800832506312
1406205,390.42111753906
1406206,
1406211,162.410672754329
1406212,691.302129885254
1406213,266.758833683806
1406214,55.3784359085427
1406215,398.075088856397
1406216,
1406221,99.6276132843513
1406222,687.127455430513
1406223,256.961787120751
1406224,112.87846427577
1406225,399.756375802425
1406226,
1406231,130.997404965594
1406232,511.714043984716
1406233,190.742545388738
1406234,89.1125310007438
1406235,331.768630064753
1406236,
1406241,119.068455962972
1406242,508.608322070437
1406243,193.611313869673
1406244,80.6814437485115
1406245,293.582453806941
1406246,
1406251,114.248639971521
1406252,517.169259136224
1406253,177.06025159912
1406254,74.4274080594379
1406255,359.294724220182
1406256,
1406261,139.644833904018
1406262,583.733870024269
1406263,231.944214454895
1406264,84.8155438313241
1406265,379.567358758783
1406266,
1406271,149.199619823898
1406272,595.204307059367
1406273,232.1659297551
1406274,65.0878866069292
1406275,371.32461993901
1406276,
1406281,234.368963456298
1406282,861.858616856627
1406283,396.51241111032
1406284,105.33599228222
1406285,498.133552158124
1406286,
1406291,99.024824945212
1406292,770.70069957598
1406293,288.960776618001
1406294,139.687762195994
1406295,316.483478198112
1406296,
1406301,171.873065791742
1406302,465.370251192507
1406303,199.516734222146
1406304,79.3880324911908
1406305,265.398277170529
1406306,
1407011,79.4657766414776
1407012,394.082975399495
1407013,166.483219456976
1407014,70.9302793020307
1407015,316.146546755302
1407016,
1407021,130.353573545155
1407022,409.989815931385
1407023,221.64426829774
1407024,72.3068065016839
1407025,276.124132291078
1407026,
1407031,158.210589058586
1407032,417.58250524734
1407033,153.536797218509
1407034,70.715968983487
1407035,312.120996437591
1407036,
1407041,112.903849016111
1407042,438.323208441248
1407043,173.627443141051
1407044,55.6437295906243
1407045,237.179690906075
1407046,
1407051,150.979319145129
1407052,576.842941856878
1407053,264.250346671558
1407054,59.349824147119
1407055,266.318604850659
1407056,
1407061,84.8042447667398
1407062,538.601505202659
1407063,233.465594390411
1407064,104.998588236863
1407065,328.547948636354
1407066,
1407071,142.241358541915
1407072,464.435046624119
1407073,178.249125100998
1407074,115.213371214749
1407075,250.701100019096
1407076,
1407081,109.606492090567
1407082,497.86988009808
1407083,168.649860088863
1407084,87.6708765599203
1407085,279.718738861263
1407086,
1407091,116.752191041734
1407092,494.252899710859
1407093,228.11907513824
1407094,83.4772394737553
1407095,307.646493692214
1407096,
1407101,132.724706258412
1407102,531.353706005132
1407103,223.619119116075
1407104,63.6686930675012
1407105,277.400541216063
1407106,
1407111,180.711513583786
1407112,574.876667537715
1407113,247.381838869973
1407114,72.8643980994303
1407115,274.779696075603
1407116,
1407121,142.331090508761
1407122,668.279669936841
1407123,320.066241689833
1407124,56.7325859363001
1407125,325.712408475341
1407126,
1407131,80.4531140833734
1407132,755.585190097404
1407133,273.940757145142
1407134,140.534826137305
1407135,354.517887131991
1407136,
1407141,153.698550894933
1407142,549.516511042481
1407143,253.553728025097
1407144,80.7491612883671
1407145,271.315673214406
1407146,
1407151,157.385041577792
1407152,544.627684283587
1407153,264.734551298798
1407154,60.3757248213977
1407155,314.481770581967
1407156,
1407161,158.680478444563
1407162,558.201351317468
1407163,293.549360397151
1407164,75.7094617154365
1407165,323.632670176317
1407166,
1407171,160.5229296933
1407172,601.547500290008
1407173,279.755391379459
1407174,44.5837021456503
1407175,290.371931596416
1407176,
1407181,119.811042532772
1407182,611.760795891468
1407183,320.693452457975
1407184,65.1758893086205
1407185,279.606579712619
1407186,
1407191,144.785544515647
1407192,758.007682186119
1407193,366.459562323487
1407194,63.9396602318238
1407195,305.406505596481
1407196,
1407201,111.990298336233
1407202,780.884234750352
1407203,339.902049984209
1407204,113.342961427795
1407205,365.530435169498
1407206,
1407211,137.703002341753
1407212,603.860645292956
1407213,229.035975623008
1407214,74.3176175346207
1407215,384.722754951842
1407216,
1407221,152.134170467115
1407222,613.026582121477
1407223,242.55244395064
1407224,64.3379713508066
1407225,288.485320151671
1407226,
1407231,144.39193026197
1407232,588.604501791308
1407233,287.633615174458
1407234,62.0133222629487
1407235,299.975419228409
1407236,
1407241,163.309889093623
1407242,571.880975843334
1407243,299.289482451215
1407244,55.5812697700574
1407245,285.813397183365
1407246,
1407251,145.131799090901
1407252,570.629898893856
1407253,272.241080478593
1407254,72.4700702140274
1407255,310.380470201733
1407256,
1407261,171.321523510186
1407262,685.499474554993
1407263,325.575890999292
1407264,54.4785321030328
1407265,318.191645962586
1407266,
1407271,90.1816334935297
1407272,782.178370436687
1407273,336.702952875535
1407274,130.342134846199
1407275,360.072361763218
1407276,
1407281,157.813837411395
1407282,630.170881828104
1407283,288.502420604966
1407284,68.3374949476673
1407285,309.221736704548
1407286,
1407291,144.455051194281
1407292,613.206800202833
1407293,287.894788588307
1407294,89.7377834900339
1407295,324.42755442785
1407296,
1407301,137.868369774792
1407302,621.013463682731
1407303,322.875881063173
1407304,
1407305,315.984826379323
1407306,
1407311,174.333709830106
1407312,600.50135887024
1407313,309.079343268278
1407314,
1407315,342.682103904377
1407316,
1408011,153.966193788182
1408012,607.946169858661
1408013,319.500774930285
1408014,55.4922004171488
1408015,338.081748886164
1408016,
1408021,189.444073316264
1408022,792.653007246797
1408023,371.317889627818
1408024,71.2444851718065
1408025,366.861495444026
1408026,
1408031,75.380692980006
1408032,771.25128183175
1408033,343.43792282254
1408034,100.964636640682
1408035,290.009691273793
1408036,
1408041,190.631341627449
1408042,698.072698306791
1408043,297.367760654552
1408044,79.889568584304
1408045,316.777899859372
1408046,
1408051,158.481203915988
1408052,686.651118672334
1408053,368.177763746686
1408054,
1408055,309.373113154504
1408056,
1408061,140.003286627353
1408062,716.477063899978
1408063,445.601241556296
1408064,97.1130711484701
1408065,319.569141755667
1408066,
1408071,172.493580385229
1408072,716.105540961349
1408073,369.463319760391
1408074,47.3199692188423
1408075,368.694685994019
1408076,
1408081,194.226703064487
1408082,758.990490310671
1408083,403.367070559787
1408084,
1408085,381.207188610429
1408086,
1408091,216.790146013299
1408092,874.906746085002
1408093,421.552973897958
1408094,
1408095,445.026634851619
1408096,
1408101,98.5919510239083
1408102,745.259273774263
1408103,361.157964082022
1408104,151.093936302627
1408105,381.081855640357
1408106,
1408111,186.843287518034
1408112,653.868277321944
1408113,333.672393288692
1408114,91.1963472550968
1408115,330.315799401244
1408116,
1408121,155.633056469153
1408122,664.240810149929
1408123,358.729401264242
